0,0.503588098,0.484580914,0.53795826,0.557448939,0.562258175,0.556313105,0.548403656,0.49894636,0.60699286,0.487353346,0.5116515,0.614418586,0.649800941,0.611307858,0.625628543,0.682367387,0.683814081,0.651480641,0.675536707,0.626987456,0.64525201,0.623824729,0.639309771,0.706941956,0.738639626,0.751947105,0.722158407,0.657720275,0.612540937,0.637072973,0.646794319,0.715792558,0.728478665,0.738457869,0.7136552,0.76300248,0.753697036,0.761127069,0.741420862,0.617781662,0.637345859,0.620626491,0.624430484,0.832503536,0.841177315,0.827560142,0.833847042,0.821369255,0.806838416,0.855519604,0.867410492,0.794825435,0.873322873,0.850410976,0.842161334,0.866417036,0.884343031,0.891657229,0.898952912,0.903386941,0.885249972,0.928039237,0.899150794
0.503588098,0,0.480997022,0.534388897,0.554063762,0.558880675,0.552926208,0.545005763,0.495205215,0.603417224,0.483615226,0.507911658,0.611453442,0.646951543,0.608334041,0.622696667,0.679860243,0.681313023,0.648855158,0.673001484,0.624054217,0.642380476,0.620881658,0.636417241,0.704759544,0.736605318,0.749981316,0.720044438,0.65498313,0.609656919,0.634262529,0.64401709,0.713571922,0.726319253,0.736349098,0.711424598,0.761096468,0.751740537,0.759210735,0.739400564,0.614756759,0.634384155,0.617610166,0.621425955,0.831032694,0.839767981,0.826054961,0.832385623,0.819821801,0.805194938,0.854215481,0.866196913,0.793105956,0.872155433,0.849068876,0.840759078,0.865195777,0.883263577,0.890637597,0.897994087,0.902465625,0.884177874,0.927334099,0.898193634
0.484580914,0.480997022,0,0.553252674,0.571959914,0.576731193,0.570832651,0.562978704,0.51499862,0.622204623,0.503407357,0.527682036,0.627126316,0.661984085,0.62405538,0.638184383,0.693100827,0.694520519,0.662741947,0.686394886,0.63954701,0.657532494,0.636429023,0.651684918,0.716307065,0.747353795,0.76036153,0.731222129,0.669432026,0.624916995,0.649114308,0.658685917,0.725303387,0.737720519,0.7474778,0.723209897,0.771156017,0.762070883,0.769325621,0.750073677,0.630730287,0.650007186,0.633535909,0.63728611,0.83877125,0.847180037,0.833975947,0.84007414,0.827967516,0.813851775,0.861069787,0.872571926,0.802168018,0.878286445,0.856124402,0.848133579,0.871611419,0.888929719,0.895987969,0.903023742,0.907297561,0.889805175,0.931028187,0.903214511
0.53795826,0.534388897,0.553252674,0,0.521475522,0.52634352,0.520326806,0.512338192,0.459259427,0.568462131,0.447764484,0.471905777,0.582896458,0.619379497,0.579705382,0.594417906,0.655662356,0.657169572,0.623611181,0.648553168,0.595752699,0.614606573,0.592497263,0.608462492,0.683794735,0.716993779,0.73100201,0.699702523,0.628536418,0.58195336,0.607180084,0.617221041,0.692157358,0.705464351,0.715959597,0.689919254,0.742671422,0.732847206,0.740689805,0.719918014,0.585555247,0.605716205,0.588480159,0.592394789,0.816702377,0.826023418,0.811398287,0.818144941,0.804764051,0.789229068,0.841476269,0.854326137,0.776424404,0.860728291,0.835966295,0.827082025,0.85325123,0.872684376,0.880636355,0.888581438,0.893416616,0.87366968,0.920388795,0.888797118
0.557448939,0.554063762,0.571959914,0.521475522,0,0.504618338,0.498910066,0.491328855,0.599414517,0.740152238,0.58456049,0.615747681,0.502834597,0.533955702,0.500110569,0.512667149,0.303138106,0.30382741,0.288471841,0.299886355,0.6167117,0.636012439,0.613377776,0.629724177,0.55835351,0.585173902,0.596482758,0.571208175,0.524193248,0.485737502,0.506570686,0.514857795,0.519873299,0.529759295,0.537553533,0.518210174,0.541768644,0.534679905,0.540338959,0.525347598,0.685249632,0.708578999,0.688635289,0.693165995,0.818919794,0.8281518,0.813665229,0.820348744,0.807091776,0.768529244,0.843451434,0.831117226,0.756203906,0.837266102,0.813477258,0.804937889,0.831085537,0.849769375,0.857411642,0.865045484,0.894825505,0.875303165,0.921472486,0.890259571
0.562258175,0.558880675,0.576731193,0.52634352,0.504618338,0,0.494291843,0.486712646,0.595808977,0.737258184,0.580914728,0.612194038,0.498216165,0.529355778,0.495492222,0.508050695,0.296480888,0.29716151,0.282006368,0.293270497,0.613064827,0.632439757,0.609719256,0.626126056,0.554389512,0.581270102,0.592611291,0.567270136,0.519583663,0.481124137,0.501952585,0.510242268,0.515336349,0.52523045,0.533033585,0.513672209,0.537302146,0.530204228,0.535870465,0.520862597,0.682234245,0.705691122,0.685637457,0.69019216,0.816979082,0.826289044,0.811681153,0.818419952,0.781189715,0.766131806,0.841722823,0.829223989,0.753719718,0.835428147,0.811431138,0.802820799,0.829194324,0.848049104,0.855764028,0.863472033,0.893592602,0.873873668,0.920524207,0.888979784
0.556313105,0.552926208,0.570832651,0.520326806,0.498910066,0.494291843,0,0.492418502,0.600265676,0.740833653,0.585421381,0.616586333,0.503924482,0.535040448,0.501200503,0.513756323,0.304708609,0.30539992,0.289997981,0.3014473,0.617572074,0.636855,0.614240952,0.630572839,0.559289318,0.586095008,0.59739603,0.572137617,0.525280515,0.486826616,0.5076604,0.515946696,0.520943747,0.530827593,0.538619545,0.519280901,0.542822085,0.535735677,0.541392904,0.526405789,0.685960968,0.709259981,0.689342442,0.693867433,0.819376975,0.828590552,0.814132666,0.820803107,0.784015208,0.769094267,0.843858489,0.831562955,0.756789494,0.837698771,0.813959123,0.805436538,0.831530798,0.850174263,0.85779938,0.865415722,0.895115589,0.87563961,0.921695506,0.890560707
0.548403656,0.545005763,0.562978704,0.512338192,0,0.486712646,0.492418502,0,0.606188646,0.745556671,0.591414587,0.622419591,0.51150461,0.542576702,0.50878168,0.521328923,0.315626074,0.316330884,0.30061626,0.312300399,0.62355345,0.642709266,0.620242391,0.63647057,0.565801647,0.592499836,0.603744214,0.578603137,0.532836838,0.494405879,0.515238358,0.523516821,0.52838647,0.538252867,0.546026965,0.526725988,0.550142511,0.543074058,0.54871719,0.533763302,0.690905621,0.713990741,0.694257584,0.698742269,0.822548251,0.831633301,0.817375496,0.823954724,0.787753655,0.773016208,0.846680361,0.834651975,0.760855446,0.840696822,0.817300055,0.808894585,0.83461665,0.852979001,0.8604848,0.867979446,0.897124048,0.877970176,0.923238628,0.892645928
0.49894636,0.495205215,0.51499862,0.459259427,0.599414517,0.595808977,0.600265676,0.606188646,0,0.613836576,0.487908158,0.513278851,0.653227701,0.653984119,0.613580823,0.628586639,0.529604287,0.53077698,0.504619914,0.524070302,0.527548452,0.543615398,0.524770464,0.538383595,0.537860911,0.563030823,0.57362593,0.54993195,0.7478791,0.694364034,0.723381386,0.734907017,0.730115831,0.743633789,0.754282134,0.727840392,0.624903776,0.616942562,0.623298574,0.606453165,0.607059729,0.627167038,0.609980014,0.613886774,0.707904893,0.715649633,0.703494554,0.709103975,0.789714765,0.712047206,0.848158902,0.768266155,0.711138643,0.785027525,0.763389411,0.755612852,0.811004809,0.828669507,0.835887947,0.843094394,0.898174637,0.879190028,0.924045109,0.893736832
0.60699286,0.603417224,0.622204623,0.568462131,0.347506172,0.737258184,0.740833653,0.745556671,0.613836576,0,0.374761144,0.398830556,0.526259869,0.566009168,0.522828552,0.538709065,0.414616727,0.415759846,0.390553098,0.409238955,0.412615719,0.428355963,0.409917838,0.423204806,0.432993337,0.458120576,0.468859763,0.444976975,0.685201613,0.625052529,0.657403587,0.670425789,0.665000434,0.680351992,0.692542047,0.662429826,0.530966319,0.5225347,0.529261944,0.511507054,0.51067861,0.531914997,0.513741433,0.517850214,0.625794929,0.634592992,0.620808903,0.62715355,0.649713357,0.634421633,0.803873422,0.699397863,0.634803072,0.720544942,0.694938527,0.685838076,0.754925615,0.77638662,0.785236943,0.794119748,0.866174936,0.842271918,0.899263635,0.860559018
